title,link,price
"b'""Rental Rehab"" trash-outs, clean ups, painting &amp; flooring'",bham.craigslist.org/reo/5994650342.html,0
b'Complete Foreclosure Beautiful Log Home For Sale',bham.craigslist.org/reb/5966002583.html,0
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5994626569.html,9500
b'HOME SWEET HOME CLEANING SPECIAL!!!',bham.craigslist.org/reo/5962944221.html,0
"b'""Rental Rehab"" trash-outs, clean ups, painting &amp; flooring'",bham.craigslist.org/reo/5983205207.html,0
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5994600777.html,0
b'ESTATE CLEAN OUT &amp; trash removal services',bham.craigslist.org/reo/5986678994.html,0
b'ESTATE CLEAN OUT &amp; trash removal services',bham.craigslist.org/reo/5987533349.html,0
b'ESTATE CLEAN OUT &amp; trash removal services',bham.craigslist.org/reo/5989084303.html,0
"b'GET YOUR HOUSE READY TO SALE, WITH RAGTAG CLEANING SERVICES!!'",bham.craigslist.org/reo/5984721036.html,0
b'LAMINATE **FLOORING** - HARDWOOD FLOORING -- VINYL FLOORING - BUDGET',bham.craigslist.org/reo/5956992912.html,0
b'West Tennessee Landman Owner Finance Specialist No Credit Check',bham.craigslist.org/reo/5994608885.html,100
"b""Investor's Special Great opportunity in Fultondale Area with tenant""",bham.craigslist.org/reo/5990828660.html,59000
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5994604543.html,9500
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5994598881.html,0
b'4 BR 1 BA House for Sale  $ 9.5k',bham.craigslist.org/reo/5994602578.html,0
b'Had a Foreclosure or Short Sale? Hard To Find Home For Sale',bham.craigslist.org/reb/5965996354.html,0
"b'4-Bedroom, 2-Bathroom House For Sale'",bham.craigslist.org/reo/5994563198.html,0
b'*STUNNING TENNESSEE WATERFRONT ESTATE- Sacrificing Below Market Value*',bham.craigslist.org/reb/5962512537.html,799900
b'1/2 Price Lake Lot - DOCKABLE/Ski/Fish year-a-round water',bham.craigslist.org/reo/5964163126.html,48500
"b'$350,000 down - own Million Dollar LAKE MARTIN on the water!!!!!!!!!'",bham.craigslist.org/reo/5980381091.html,885000
"b'AUBURN Game-Day House on LAKE MARTIN 1.25 million reduced $885,000'",bham.craigslist.org/reo/5964172858.html,875000
b'Stop Just Paying Rent',bham.craigslist.org/reo/5975124484.html,0
b'Look At This Spacious Home in Hoover!!!',bham.craigslist.org/reo/5978465104.html,224900
b'Can you close in 2 weeks?',bham.craigslist.org/reo/5982160520.html,20000
b'Are You A Serious Cash Buyer??? Call/Text Me Today!',bham.craigslist.org/reo/5982151625.html,20000
b'Great Buy &amp; Hold Property',bham.craigslist.org/reo/5955930703.html,0
b'Any Cash Buyers \xf0\x9f\x91\x80 In Westent',bham.craigslist.org/reo/5955908604.html,15000
b'2Br/1 Bath Fix &amp; Flip',bham.craigslist.org/reo/5955912507.html,15000
b'Wholesale Deal For Investors',bham.craigslist.org/reo/5955914842.html,15000
b'Looking In Center Point This Tax Season?',bham.craigslist.org/reo/5964394402.html,1095
b'Thinking of Buying a Home in Hoover?',bham.craigslist.org/reo/5977454992.html,239900
b'10+ ACRES NEAR NEW I-22',bham.craigslist.org/reo/5964387156.html,0
b'100% Financing - any location',bham.craigslist.org/reb/5994344856.html,0
b'Trussville homes for sale',bham.craigslist.org/reb/5994349778.html,0
b'Find properties for sale',bham.craigslist.org/reb/5994352683.html,0
b'100% Financing!  No down payment!',bham.craigslist.org/reb/5974779961.html,0
b'Chilton county 40 acres and home',bham.craigslist.org/reo/5984697561.html,0
"b'3br - 2000 sf, 3BR, 3BA brick house on 5 acres'",bham.craigslist.org/reb/5994224359.html,163500
"b'One of the most historical homes in Bham""'",bham.craigslist.org/reb/5994223991.html,374900
b'Looking to Rent To Own',bham.craigslist.org/reo/5994144912.html,0
"b'Single Family Home Only $9,900'",bham.craigslist.org/reb/5987187563.html,9900
b'(EXTREME CLEAN OUTS) We will remove all and get ready to rent!',bham.craigslist.org/reo/5956986435.html,0
b'(EXTREME CLEAN OUTS) We will remove all and get ready to rent!',bham.craigslist.org/reo/5967341795.html,0
b'1036 Linkside Drive Greystone Hoover',bham.craigslist.org/reo/5994144295.html,282400
b'Mobile Home Homes of Legend   16 x 80 3bed 2bath',bham.craigslist.org/reo/5953145087.html,0
b'2 br/1 ba',bham.craigslist.org/reo/5994109823.html,55000
"b'Bankowned Foreclosure Sunny, Quiet Home For Sale'",bham.craigslist.org/reb/5966008508.html,0
b'\xf0\x9f\x8f\xa0 off market INVESTMENT properties',bham.craigslist.org/reo/5966278531.html,1
b'AMAZING NEW FORECLOSURE!!!  Beautiful Home For Sale',bham.craigslist.org/reb/5965972902.html,0
b'LAND FOR SALE BY OWNER - 15 Acres +/-',bham.craigslist.org/reo/5987502432.html,0
b'4 BR 2Bath Beautiful Home',bham.craigslist.org/reo/5993852408.html,150000
b'Off Water Camper Lot Smith Lake',bham.craigslist.org/reo/5961318773.html,0
b'Smith Lake Lot',bham.craigslist.org/reo/5993752534.html,0
"b'Single Family Occupied Home Offered Below Wholesale Value Only $16,900'",bham.craigslist.org/reb/5960463301.html,16900
b'2bd 2ba/1hba Condo for Sale in Birmingham',bham.craigslist.org/reb/5988460018.html,100000
b'4bd 3ba Home for Sale in Argo',bham.craigslist.org/reb/5988478873.html,195000
"b'Trussville, AL Home for Sale - 4bd 3ba'",bham.craigslist.org/reb/5988487109.html,317500
"b'Trussville, AL Land for Sale - 3'",bham.craigslist.org/reb/5988473079.html,27000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5988493318.html,180000
b'3bd 3ba Home for Sale in Birmingham',bham.craigslist.org/reb/5983900533.html,127500
b'6bd 4ba/2hba Home for Sale in Trussville',bham.craigslist.org/reb/5983912815.html,480000
"b'Moody, AL Home for Sale - 3bd 2ba/1hba'",bham.craigslist.org/reb/5983907177.html,160000
b'3bd 2ba/1hba Townhome for Sale in Moody',bham.craigslist.org/reb/5967562551.html,130000
"b'Land for Sale in Odenville, AL (0.4)'",bham.craigslist.org/reb/5957308432.html,25000
"b'Trussville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5957304472.html,240000
b'4bd 3ba Home for Sale in Trussville',bham.craigslist.org/reb/5972255559.html,330000
"b'Birmingham, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5967575184.html,90000
"b'Home for Sale in Springville, AL (4bd 3ba)'",bham.craigslist.org/reb/5957310140.html,175000
"b'Home for Sale in Trussville, AL (4bd 4ba/1hba)'",bham.craigslist.org/reb/5972238997.html,365000
b'0.4 Land for Sale in Odenville',bham.craigslist.org/reb/5966086599.html,25000
b'2bd 1ba Home for Sale in Oneonta',bham.craigslist.org/reb/5966066482.html,54900
b'4bd 3ba Home for Sale in Clay',bham.craigslist.org/reb/5966072295.html,160000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5966075583.html,240000
"b'Trussville, AL Land for Sale - 0 acres'",bham.craigslist.org/reb/5966056708.html,14000
"b'Home for Sale in Trussville, AL (3bd 2ba)'",bham.craigslist.org/reb/5966048397.html,150000
"b'Odenville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5951806456.html,125000
b'4bd 3ba Home for Sale in Springville',bham.craigslist.org/reb/5951799569.html,175000
"b'Odenville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5966052211.html,135000
"b'Trafford, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5966041512.html,120000
"b'Trussville, AL Home for Sale - 5bd 4ba/1hba - Reduced'",bham.craigslist.org/reb/5964562929.html,399900
b'0 acres Land for Sale in Trussville',bham.craigslist.org/reb/5964573177.html,14000
"b'Land for Sale in Trussville, AL (1.31)'",bham.craigslist.org/reb/5964576332.html,100000
b'4bd 3ba Home for Sale in Trussville',bham.craigslist.org/reb/5964586171.html,317500
b'0 acres Land for Sale in Trussville',bham.craigslist.org/reb/5957294656.html,14000
"b'Home for Sale in Trussville, AL (3bd 2ba)'",bham.craigslist.org/reb/5964594340.html,166000
"b'Birmingham, AL Home for Sale - 3bd 3ba'",bham.craigslist.org/reb/5953372918.html,130000
"b'Home for Sale in Odenville, AL (3bd 2ba)'",bham.craigslist.org/reb/5957321637.html,152900
b'0.6 Land for Sale in Trussville',bham.craigslist.org/reb/5954667833.html,10000
"b'Land for Sale in Trussville, AL (3)'",bham.craigslist.org/reb/5954638683.html,27000
"b'Trussville, AL Home for Sale - 4bd 3ba'",bham.craigslist.org/reb/5954647802.html,317500
b'4bd 3ba Home for Sale in Argo',bham.craigslist.org/reb/5954642725.html,200000
"b'Home for Sale in Trussville, AL (3bd 2ba)'",bham.craigslist.org/reb/5954656052.html,166000
b'0.48 Land for Sale in Birmingham',bham.craigslist.org/reb/5954660039.html,8000
"b'Home for Sale in Trussville, AL (3bd 2ba)'",bham.craigslist.org/reb/5954664204.html,180000
"b'Land for Sale in Odenville, AL (0.4)'",bham.craigslist.org/reb/5951787393.html,25000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5954652254.html,225000
"b'Trussville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5951781031.html,240000
b'3bd 2ba/1hba Home for Sale in Trussville',bham.craigslist.org/reb/5966099076.html,300000
"b'PLEASANT GROVE 3 BR 3 BA Big Yard, Family Room, Lg Deck, Grt Kitchen'",bham.craigslist.org/reb/5993674271.html,114900
"b'Home for Sale in Trussville, AL (3bd 2ba/1hba)'",bham.craigslist.org/reb/5952459280.html,210000
"b'Odenville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5952436600.html,152900
"b'Home for Sale in Oneonta, AL (2bd 1ba)'",bham.craigslist.org/reb/5951754761.html,54900
b'0 acres Land for Sale in Trussville',bham.craigslist.org/reb/5955361218.html,14000
b'4bd 4ba/1hba Home for Sale in Trussville',bham.craigslist.org/reb/5993660581.html,365000
b'4bd 4ba/1hba Home for Sale in Trussville',bham.craigslist.org/reb/5993654030.html,365000
"b'House FOR SALE 3 Bedroom/3 Bath, Lg Family Room, Grt Kitchen'",bham.craigslist.org/reb/5961718689.html,114900
b'Lake Home',bham.craigslist.org/reo/5981440398.html,0
"b'Home for Sale in Pinson, AL (4bd 2ba/1hba)'",bham.craigslist.org/reb/5993638042.html,195000
"b'Home for Sale in Clay, AL (4bd 3ba)'",bham.craigslist.org/reb/5951761838.html,160000
"b'Land for Sale in Trussville, AL (0 acres)'",bham.craigslist.org/reb/5966044971.html,14000
"b'Land for Sale in Trussville, AL (2)'",bham.craigslist.org/reb/5993629809.html,25000
"b'Birmingham, AL Land for Sale - 0.48'",bham.craigslist.org/reb/5966026794.html,8000
"b'Trussville, AL Land for Sale - 0.6'",bham.craigslist.org/reb/5966037925.html,10000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5966030440.html,180000
b'3bd 2ba Home for Sale in Birmingham',bham.craigslist.org/reb/5963420598.html,130000
"b'Trussville, AL Land for Sale - 2'",bham.craigslist.org/reb/5963423784.html,25000
b'3bd 2ba/1hba Home for Sale in Moody',bham.craigslist.org/reb/5963436838.html,160000
b'3bd 2ba/1hba Townhome for Sale in Moody',bham.craigslist.org/reb/5993607407.html,130000
b'Home for Sale - 88 Otis Drive',bham.craigslist.org/reb/5993629706.html,214900
"b'Home for Sale in Irondale, AL (2bd 1ba)'",bham.craigslist.org/reb/5993615924.html,45000
b'3bd 1ba Home for Sale in Pinson',bham.craigslist.org/reb/5993599080.html,80000
"b'Land for Sale in Birmingham, AL (0.48)'",bham.craigslist.org/reb/5993593524.html,8000
b'3 ACRES! Shelby County',bham.craigslist.org/reb/5958857255.html,324900
"b'Trussville, AL Home for Sale - 3bd 2ba/1hba'",bham.craigslist.org/reb/5993586892.html,210000
b'6 acres in Gulf Shores district',bham.craigslist.org/reo/5987630035.html,0
b'\xe2\x96\xba\xe2\x96\xba Remodeled Rent 2 Own Trussville House \xe2\x97\x84\xe2\x97\x84',bham.craigslist.org/reo/5966328425.html,220000
b'Costa Rica Central America',bham.craigslist.org/reo/5976332072.html,275000
"b'HUGE Brand new 4 br 2 ba Mfg. Home with over 1,900 sq.ft. $350/mo. wac'",bham.craigslist.org/reo/5966749868.html,350
b'$36500 / 3br - FLORIDA rare investement or forever HOME in sought afte',bham.craigslist.org/reo/5977178661.html,0
b'41.6 Acre Land - ONLY $199/mth',bham.craigslist.org/reo/5993484262.html,0
b'Lease Purchase Centerpoint',bham.craigslist.org/reo/5993478578.html,0
b'Prepare To Fall In Love... Great Location - Centerpoint !!!',bham.craigslist.org/reo/5993457799.html,99000
b'No Credit Fast Approvals Desirable Home For Sale',bham.craigslist.org/reb/5965967128.html,0
"b'Sell Your House Fast, Give Us A Call!!!'",bham.craigslist.org/reo/5993444539.html,0
b'*DIY**Panel Home **$$pACKAGE $pecial',bham.craigslist.org/reo/5952545180.html,41800
b'FLORIDA - PRIVATE GATED ISLAND LOT-PENSACOLA',bham.craigslist.org/reo/5957339543.html,54000
b'2.3 acres land for sale or trade',bham.craigslist.org/reo/5969207035.html,0
b'**Foreclosed mobile home',bham.craigslist.org/reo/5993354626.html,44900
b'LAND FOR SALE 5.35 Acres Hwy 12 Grey Hill',bham.craigslist.org/reb/5993357691.html,37450
"b'Trussville \xe2\x96\xba\xe2\x96\xba Rent 2 Own \xe2\x97\x84\xe2\x97\x84 Spacious, Newly Remodeled'",bham.craigslist.org/reo/5977625773.html,220000
b'\xe2\x99\xa6\xe2\x99\xa6WE WILL BUY YOUR HOUSE!!\xe2\x99\xa6\xe2\x99\xa6',bham.craigslist.org/reo/5993253367.html,0
b'\xe2\x99\xa6\xe2\x99\xa6APARTMENTS-WE BUY!\xe2\x99\xa6\xe2\x99\xa6',bham.craigslist.org/reo/5993237483.html,0
b'3.5 Acres of Commercal Property',bham.craigslist.org/reb/5993219359.html,335000
b'For Sale By Owner',bham.craigslist.org/reo/5955429546.html,0
"b'4 Bedrooms- Gatlinburg, TN.'",bham.craigslist.org/reo/5971678986.html,225000
"b'Southern Estate Home, 6 bedrooms, + 6 cottages'",bham.craigslist.org/reo/5971646482.html,0
b'This Luxurious House ready to buy',bham.craigslist.org/reb/5990398097.html,0
b'5 acres land',bham.craigslist.org/reo/5993232264.html,24000
b'3 Bed - 1 Bath Birmingham House - ****CASH DEAL****',bham.craigslist.org/reo/5961100259.html,19900
b'3Bd 2Ba Home on 3.8 Acres Rck Crk/Concord',bham.craigslist.org/reo/5993213660.html,0
"b'Home for Sale $70,000'",bham.craigslist.org/reo/5964656314.html,0
b'BANK OWNED Hard To Find Home For Sale',bham.craigslist.org/reb/5965978367.html,0
b'HOUSE ON THE MARKET &amp; NEED A DEEP CLEAN FOR SHOWINGS??????',bham.craigslist.org/reo/5951982482.html,0
b'Fixer Upper',bham.craigslist.org/reo/5993075587.html,12999
b'4 BR 1 BA House for Sale  $ 9.5k',bham.craigslist.org/reo/5993051513.html,0
b'4 BED 1 BATH $9.5k',bham.craigslist.org/reo/5993050061.html,0
b'4 BR 1 BA House for Sale  $ 9.5k/obo',bham.craigslist.org/reo/5993049211.html,0
b'4 BR 1 BA House for Sale  $ 9.5k',bham.craigslist.org/reo/5993048544.html,0
b'we buy houses',bham.craigslist.org/reo/5993000212.html,0
b'10+ ACRES NEAR NEW INTERSTATE!!!',bham.craigslist.org/reo/5954506955.html,0
b'** 5B/3B HOME Only $69 Sq Ft. **BEAUTIFUL** On 3 Acres...LIKE NEW !!!!',bham.craigslist.org/reo/5992894611.html,249000
b'Spacious House For Sale in the heart of Bessemer',bham.craigslist.org/reo/5992872258.html,59000
b'house for sale $19000 or make offer',bham.craigslist.org/reo/5992870907.html,0
b'Smith Lake Waterfront Lot',bham.craigslist.org/reo/5951391659.html,0
b'- 2 HUGE adjacent flat lots Lake Logan Martin',bham.craigslist.org/reo/5965084650.html,49900
b'Steal this cute home - Rent to Own',bham.craigslist.org/reo/5951250452.html,45000
b'Great Fixer Upper/Handy Man Special',bham.craigslist.org/reo/5992799761.html,12999
b'Golf course lot',bham.craigslist.org/reo/5992748185.html,0
b'1 BA House for Sale  $ 9.5k',bham.craigslist.org/reo/5992711037.html,0
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5992706608.html,0
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5992718584.html,0
b'4 BR 1 BA $9.5k',bham.craigslist.org/reo/5992694639.html,0
b'4 BR 1 BA House for Sale  $ 9.5k',bham.craigslist.org/reo/5992709113.html,0
b'THE BEST',bham.craigslist.org/reo/5992718333.html,0
"b'Rental Property! 4 BED / 1 BA $9,500'",bham.craigslist.org/reo/5992699644.html,0
b'Price Reduction : 4 BR 1 BA House for Sale  $ 9.5k',bham.craigslist.org/reo/5992697158.html,0
b'3 bed 2 bath Mobile Home for Sale',bham.craigslist.org/reo/5965649202.html,28000
b'House for Sale',bham.craigslist.org/reo/5992580244.html,0
b'House for Sale',bham.craigslist.org/reo/5992574571.html,0
b'3 BR/2.5 BA Updated Brick Home FOR SALE',bham.craigslist.org/reo/5992568330.html,189000
"b'Letson Farms, 3BR/2BA w/2 cars garage'",bham.craigslist.org/reo/5981270475.html,0
b'Mobile Homes for Sale',bham.craigslist.org/reo/5992509690.html,0
b'Downtown Building  6500+/- sq/ft',bham.craigslist.org/reo/5983747625.html,240000
b'0 acres Land for Sale in Trussville',bham.craigslist.org/reb/5951747568.html,14000
"b'Odenville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5951740048.html,135000
"b'Home for Sale in Birmingham, AL (3bd 3ba)'",bham.craigslist.org/reb/5963431708.html,130000
"b'Home for Sale in Pinson, AL (4bd 2ba/1hba)'",bham.craigslist.org/reb/5963427366.html,200000
b'6bd 4ba/2hba Home for Sale in Trussville',bham.craigslist.org/reb/5963463016.html,480000
b'6bd 4ba/2hba Home for Sale in Trussville',bham.craigslist.org/reb/5963522916.html,480000
"b'Trussville, AL Home for Sale - 4bd 4ba/1hba'",bham.craigslist.org/reb/5963550638.html,365000
b'4bd 2ba/1hba Home for Sale in Trussville',bham.craigslist.org/reb/5963571963.html,500000
b'900 acres plus lodge',bham.craigslist.org/reb/5992431504.html,3800000
"b'Odenville, AL Land for Sale - 0.4'",bham.craigslist.org/reb/5951792392.html,25000
"b'Odenville, AL Home for Sale - 4bd 2ba'",bham.craigslist.org/reb/5952428920.html,180000
"b'Home for Sale in Trafford, AL (3bd 2ba)'",bham.craigslist.org/reb/5951734089.html,120000
"b'Pinson, AL Home for Sale - 3bd 2ba/1hba'",bham.craigslist.org/reb/5952450334.html,200000
"b'Odenville, AL Land for Sale - 0.4'",bham.craigslist.org/reb/5956595243.html,25000
"b'Odenville, AL Home for Sale - 4bd 2ba'",bham.craigslist.org/reb/5957318113.html,180000
"b'Moody, AL Home for Sale - 3bd 2ba/1hba'",bham.craigslist.org/reb/5972092751.html,160000
"b'Home for Sale in Trussville, AL (4bd 4ba/1hba)'",bham.craigslist.org/reb/5972225905.html,365000
b'4bd 3ba Home for Sale in Trussville',bham.craigslist.org/reb/5963576951.html,330000
"b'Home for Sale in Trussville, AL (4bd 4ba/1hba)'",bham.craigslist.org/reb/5963530357.html,365000
"b'Trussville, AL Home for Sale - 6bd 4ba/2hba'",bham.craigslist.org/reb/5972099563.html,480000
"b'Trussville, AL Home for Sale - 6bd 4ba/2hba'",bham.craigslist.org/reb/5972220889.html,480000
